MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
13.4614,27.5,73.877,9.0721,20311.2,752.2749,36.0825,-118.2775,1.7319
5.6631,34.5,106.335,7.0761,6924.1,190.7133,41.1402,-120.1242,1.6879
8.4479,10.5,73.4107,3.5639,1874.9,394.7925,40.8073,-120.0718,1.803
6.7127,28.9,28.344,13.371,1848.2,509.1547,33.7114,-116.8743,2.0036
5.0999,11.5,28.0972,31.0671,7511.9,364.4816,40.3631,-123.7948,0.2368
14.5375,14.0,60.1637,13.8145,21951.0,317.5416,35.5146,-116.3781,4.4842
7.8022,28.7,115.4152,28.6862,28760.1,51.7934,39.3106,-123.8796,3.1928
2.8865,45.3,54.822,27.0764,9095.0,336.9202,36.424,-114.9057,1.9078
3.1373,18.7,120.8718,3.7753,20755.1,487.6712,35.4995,-119.3951,0.5448
4.3691,39.9,126.4868,2.3337,9812.6,954.5324,38.5497,-123.1844,0.2018
9.5859,1.4,61.3193,4.557,24821.4,682.5758,34.5211,-120.6471,2.215
6.2378,38.4,77.7542,18.9714,7268.2,800.5653,39.1756,-116.2292,3.065
4.8821,29.9,48.8739,6.4677,13517.0,485.3143,35.1418,-119.6579,3.358
12.8217,49.5,126.2555,27.0557,31706.5,818.9064,38.2134,-115.3732,4.4931
7.8905,1.5,7.1476,9.2058,5427.8,276.9622,35.2398,-120.668,3.6115
10.5453,47.0,99.8166,12.4983,32801.5,804.5383,35.3211,-119.5607,4.1066
2.9997,21.0,22.6106,17.6361,32411.5,768.3816,38.6869,-119.6884,1.2682
12.4881,31.5,120.6179,14.1245,34581.4,760.6461,34.8553,-120.4102,3.9394
13.4562,36.2,93.663,27.1578,20877.9,579.502,35.5635,-121.2834,1.4681
6.107,24.0,111.4454,16.2749,8111.1,84.1988,35.9651,-114.3437,2.5741
3.7281,3.9,105.3904,27.4178,15277.4,1082.7014,37.0369,-119.9312,4.8304
7.1818,4.2,35.6574,21.8082,21152.9,344.96,41.9417,-117.3227,0.4763
6.7816,12.4,48.0651,16.1981,7418.4,302.0897,38.9095,-115.4993,2.4565
9.278,40.1,2.1145,14.7101,8909.9,202.6598,33.9023,-115.1416,3.3655
10.9855,9.6,4.1681,0.7499,18875.4,138.2145,32.6961,-118.8787,2.872
1.3928,39.5,47.4,22.9659,8453.9,864.7698,35.9841,-115.2329,2.7108
5.803,11.1,91.9069,4.9121,9262.9,869.8171,37.6097,-116.432,2.5357
14.959,23.0,118.3856,7.0184,25853.7,477.6266,35.5629,-118.1342,4.6179
9.1861,5.9,135.6863,19.3376,16138.3,1189.4294,35.5365,-117.7875,3.5114
11.4557,42.7,3.0945,16.8257,27576.0,537.4232,38.0962,-114.3504,3.4962
5.5641,30.6,127.009,6.3293,6971.3,739.4474,35.155,-115.1433,0.7928
0.9204,18.8,67.431,13.616,2606.1,2.7992,32.7014,-120.2646,0.1784
9.0835,20.6,70.3253,3.4338,19016.3,347.1132,39.8802,-121.6768,2.7585
3.3643,20.6,139.0351,5.2069,31694.1,29.6001,35.7674,-116.8472,1.575
3.4318,4.6,80.0382,12.3863,19341.3,737.0956,34.5288,-118.936,4.4664
3.1624,16.8,100.9423,13.9855,26511.4,41.9308,35.6746,-115.0371,1.0277
9.7658,33.1,116.5164,19.1896,30529.3,1082.9602,35.4906,-114.6452,0.3384
14.889,10.6,55.9309,10.3979,7696.5,1009.5564,41.4604,-121.7751,0.3005
13.4564,34.4,75.5295,23.9864,14657.9,872.9268,34.5321,-114.9246,0.9954
10.067,34.1,53.6674,6.1078,21404.3,1028.1521,38.2032,-122.3519,2.0635
5.4994,26.7,94.5838,22.1068,4130.5,856.0437,34.6803,-123.503,2.3644
4.1478,34.4,129.1054,1.31,3344.9,655.576,36.913,-114.4051,2.2816
12.8862,50.6,112.1384,15.6977,2319.2,34.1983,35.7738,-114.6789,2.3608
3.6633,28.0,13.8262,22.6128,8527.2,1125.4624,38.7309,-117.0619,2.3368
14.764,37.4,49.7492,25.0879,2863.1,1194.759,40.0774,-121.8005,1.8387
7.4933,31.5,91.0028,18.6212,25213.3,269.2294,40.2961,-115.189,4.1402
14.3078,42.5,23.9476,32.0553,13537.5,1182.1891,37.4158,-116.8284,3.2184
3.9196,34.5,120.5507,4.1515,26996.7,354.9911,41.8359,-118.3684,1.0442
9.2545,18.7,64.463,4.1721,24052.4,410.5745,39.58,-119.6092,4.0146
8.637,17.0,17.1713,28.9122,5988.8,214.6524,37.9235,-117.9729,1.2021
5.3563,23.0,59.1894,0.7768,12827.6,1051.0609,41.7569,-123.4585,4.4303
14.7916,3.4,38.6095,19.1795,17993.7,630.0415,36.2997,-119.9545,3.4706
6.5804,26.7,102.3292,16.9189,17981.8,493.2301,32.5501,-123.1,3.7679
10.3241,31.0,64.4432,32.1659,22477.1,600.6994,41.6796,-122.8927,4.7197
6.0084,25.5,96.1019,6.537,7194.6,1009.9507,33.507,-124.0387,1.9155
9.8974,3.1,49.2997,3.1212,14424.6,552.1395,39.1226,-117.7591,4.5347
1.6264,49.1,18.9711,21.8564,15736.6,1112.8176,40.4896,-116.3571,1.3229
9.5625,23.1,87.0563,23.443,18343.7,965.4445,37.0612,-117.0086,3.9273
4.0224,24.2,59.8296,24.0402,30745.5,908.691,40.053,-117.6749,2.9331
8.7526,1.8,126.035,5.6898,9653.7,684.1318,33.3312,-118.9112,1.26
11.5002,25.0,88.6374,3.4966,25513.2,1016.3988,32.7507,-118.0861,2.2992
3.1695,49.8,27.2101,9.7083,23702.3,114.2769,40.134,-121.3258,2.7829
0.7655,24.3,112.5187,22.894,29327.9,175.2359,36.5049,-117.3603,2.3052
9.233,31.0,40.9167,19.2211,15454.0,318.6812,41.5605,-122.801,4.2054
4.1483,6.6,22.5197,24.9126,26284.0,45.8008,34.9364,-118.738,4.1746
1.9425,8.6,14.2483,8.2557,25586.7,740.8536,35.6621,-120.2035,2.2396
6.8516,26.4,12.6074,8.1455,11680.8,1202.7109,38.715,-118.2664,2.9032
11.7081,51.8,50.5421,10.1581,30482.1,744.0854,33.961,-122.7878,1.6104
5.1956,34.8,8.1781,25.1261,8599.9,525.282,41.6323,-120.7861,0.5366
7.9503,44.4,105.1032,9.0524,25477.1,859.9896,38.2966,-117.5011,3.8397
2.2262,19.4,51.5664,21.325,34589.8,441.5447,38.4136,-115.6736,1.0796
12.9625,46.7,112.4263,25.6073,998.4,583.957,39.4597,-118.0384,3.1583
11.435,30.7,1.3957,12.2727,1456.3,645.6179,41.2735,-120.4339,0.1844
9.3131,38.4,61.9062,1.6107,22525.7,1001.587,34.3833,-117.5442,2.7004
11.9004,1.3,112.7125,5.9578,33511.5,398.5044,33.6381,-123.0879,1.3585
9.8009,43.3,60.9492,11.6374,32841.2,257.5889,35.6678,-121.4265,2.2399
4.1381,10.1,141.5767,12.8177,10048.7,1057.8647,35.8039,-121.8952,3.6762
8.7158,13.4,105.1141,26.5818,10005.9,403.7893,36.2233,-118.8128,4.7708
11.488,34.7,64.8465,18.9598,15462.2,36.01,34.6018,-119.0123,4.0783
0.7483,34.0,125.7874,30.3505,32868.5,991.5315,33.2854,-124.258,3.9304
2.1955,42.8,12.2603,32.6938,34411.1,105.9601,39.195,-121.1713,1.6605
1.844,19.7,100.1686,4.9703,5249.0,627.4909,36.9271,-119.8536,0.1922
8.6573,33.5,138.0998,24.1981,4172.0,953.3086,36.0044,-124.0676,4.6546
2.417,43.9,132.3323,24.1198,24309.2,467.9487,35.7451,-117.9068,0.5277
11.3898,13.4,59.725,13.1345,32920.1,962.8592,41.3517,-124.0167,3.1402
11.8625,24.3,39.7521,12.7836,28333.2,750.6612,40.9755,-122.8906,4.5731
12.8001,7.9,122.0279,12.8011,24332.7,133.2486,35.1507,-121.7262,0.287
5.193,23.3,114.2664,9.1849,30068.2,1096.6748,36.8275,-115.9956,0.9335
9.5059,15.7,103.0912,22.1071,20761.9,567.952,32.5798,-116.3005,4.8012
6.3862,23.8,104.1334,11.6787,18495.1,1011.3226,33.2919,-119.004,0.6588
3.288,48.0,85.8481,28.0272,7668.0,362.729,35.6866,-117.5947,0.7166
14.2045,17.6,74.7249,3.2346,26439.0,942.6352,41.2159,-118.7945,3.3719
7.3689,15.5,118.185,14.1876,33497.3,136.8473,33.1099,-124.1145,1.2993
5.5326,8.4,89.7276,3.2261,32210.1,17.4725,36.3011,-119.6246,0.7964
0.8549,33.2,84.4819,18.3138,14425.2,842.2944,39.1175,-115.1859,3.7534
11.2262,13.1,32.3692,25.5835,16668.2,108.8656,41.7953,-115.0155,0.6666
13.2957,32.1,29.2397,30.5821,13133.4,259.2918,34.6682,-119.9976,3.825
8.8494,24.0,41.7192,18.7712,24950.6,630.1862,36.9999,-123.1348,1.9393
3.6175,45.6,6.278,29.3292,6860.4,700.867,37.9886,-117.8764,3.906
2.9778,18.3,22.2259,33.8169,11844.2,1035.0597,41.4026,-116.0134,1.1237
12.2132,3.9,59.155,18.9649,35325.3,590.1233,33.7714,-114.628,0.2207
13.7466,1.5,102.5748,29.572,30888.1,216.0761,41.0147,-123.4892,0.4717
0.5801,10.6,121.4211,10.2079,5477.6,1016.2582,39.2369,-116.7736,4.5554
6.8115,39.5,132.6491,22.4303,34172.5,368.8857,39.133,-123.6127,3.5357
12.1801,41.7,21.2223,0.9719,3793.6,226.0147,40.0175,-121.5825,2.2309
0.5214,21.6,125.0474,3.964,26731.9,1203.417,37.7504,-123.1943,1.1258
6.2597,4.8,134.3442,25.037,31843.7,655.9172,33.6018,-118.0209,0.5603
1.3849,7.7,25.9324,1.7165,15228.1,1154.0942,33.4673,-122.9387,4.1943
10.3467,36.3,41.5216,6.1757,11153.6,538.8885,33.3116,-120.9714,4.2528
3.1566,4.2,124.3042,18.4548,10754.4,696.6622,36.9267,-115.4717,1.2635
0.8119,23.7,29.6471,29.1283,7607.9,621.3274,36.9222,-116.3236,1.5916
2.6809,49.2,50.8951,33.0235,23098.9,863.3226,33.7452,-122.7759,4.954
8.0443,11.8,107.851,20.4762,9079.5,1149.5086,33.0997,-120.211,4.5187
14.8807,7.1,40.5881,8.4919,13748.7,531.3632,39.2324,-122.9811,1.8508
12.182,30.2,114.0434,0.6693,6701.2,121.7147,41.0016,-117.2117,1.9503
10.7895,38.9,2.2491,6.3324,17527.7,1094.4182,41.6284,-114.7927,2.6956
7.0193,35.8,47.8162,10.3417,25419.9,78.5833,41.9048,-114.4142,1.9612
7.7961,17.2,130.7149,29.2576,27913.3,613.7797,38.9755,-120.8279,4.5657
4.4913,29.7,134.0675,25.374,34472.0,833.4516,33.3592,-119.419,3.7713
5.6431,21.9,83.9147,14.7671,16256.8,1134.1079,35.0937,-118.0824,1.1164
4.7485,35.2,105.3091,9.9799,35588.3,556.5865,32.644,-119.6102,0.15
9.383,35.0,81.5388,28.2597,24027.7,339.7933,33.4848,-119.5691,1.4023
9.3907,2.8,116.0276,13.1655,14641.5,51.4894,35.526,-118.138,0.6359
14.2703,43.0,101.8265,1.1182,28399.9,925.1283,41.3869,-114.8566,2.7628
9.9131,3.0,50.2076,14.095,6247.1,177.9599,39.1168,-116.1756,4.0877
6.3631,50.4,8.6562,7.7136,18020.8,796.4496,33.0375,-120.9967,0.4826
14.1749,20.8,75.1477,24.4525,27917.7,188.7467,35.869,-123.2487,0.8624
3.4604,7.9,12.3397,7.9902,811.2,76.6432,41.3635,-116.1381,2.018
14.7676,7.1,88.1278,28.2714,2665.6,89.6452,35.9796,-118.5728,2.4529
14.7225,48.3,99.186,32.9385,4633.9,620.8719,37.7877,-115.2489,4.4882
1.6374,19.1,55.2498,25.1356,25576.5,1082.2715,32.8742,-115.1205,0.7444
10.0629,27.6,16.2231,21.4651,2554.5,1044.7168,35.4138,-119.8435,2.5629
9.6042,34.7,121.8504,30.7714,19537.7,674.2371,39.3041,-115.6199,2.4038
4.775,13.8,113.0642,26.414,32812.9,595.4737,36.6964,-120.0745,0.9647
5.604,31.2,121.8122,16.4782,22160.7,243.014,33.3136,-119.4699,0.986
13.821,37.1,71.5849,8.2142,638.5,227.4712,38.434,-119.2831,0.9446
3.5638,2.5,114.8407,20.8726,16290.7,1112.86,33.6123,-117.5502,2.6999
3.9541,24.0,42.9988,33.729,10484.6,972.3861,40.1754,-115.524,2.2161
4.8362,1.1,71.8457,8.9217,14058.6,544.7262,34.6031,-116.0219,2.4067
12.2203,46.3,44.5856,18.8604,16008.6,239.0665,35.2203,-120.581,0.9441
10.7746,15.2,18.6885,15.679,27676.3,212.7676,34.6304,-115.0762,4.1087
3.2284,1.4,39.8434,31.548,215.6,416.3224,33.1503,-116.9685,1.4007
8.1654,50.1,27.6832,27.0968,10624.4,446.5645,36.6385,-121.4817,1.2894
5.6038,23.4,31.1094,21.6745,216.5,522.4081,38.473,-114.6894,3.7418
3.7598,43.6,57.3005,19.7386,8390.1,1167.436,35.1272,-115.1368,1.0523
8.3952,8.6,1.2627,20.7523,9637.5,110.0848,36.0411,-122.937,0.7606
2.8451,30.4,72.9756,0.921,12608.4,1061.278,32.8682,-116.9942,4.8866
9.1943,38.1,132.3822,13.5206,16712.8,369.4092,33.0249,-120.6947,1.0621
9.015,39.0,109.6755,4.2644,16281.7,8.8605,41.5155,-114.9969,3.7731
2.7209,12.9,47.8423,10.34,30426.1,511.7325,37.3017,-119.6907,1.9919
5.0408,50.7,98.2944,29.8943,32842.0,348.6147,36.9364,-118.485,4.9337
4.8271,26.2,8.344,14.0342,10011.4,358.1188,33.0003,-120.5606,2.931
1.1716,27.2,90.4379,10.858,2448.7,172.7199,33.932,-115.4521,1.3005
8.339,35.9,61.9656,7.3329,19076.5,376.5701,38.0402,-123.6885,1.6405
6.0156,5.9,20.4922,19.8515,33523.8,168.8718,39.5251,-117.6176,4.4652
11.2599,15.6,5.7659,27.9621,14679.4,1023.1736,36.0074,-121.38,0.9527
12.8371,21.0,55.3784,29.0017,7770.2,526.2873,37.5521,-117.9517,0.2858
3.2343,45.6,108.2363,9.9568,2450.8,743.9252,39.0543,-121.7506,1.2377
7.0785,8.9,2.2272,3.8834,26453.9,695.969,32.7543,-120.9396,0.9842
4.1942,12.9,14.0629,12.3554,18881.2,53.7302,38.1837,-117.6995,3.4108
8.5062,6.4,95.8722,6.6894,34211.6,644.507,34.0759,-119.1913,4.552
9.6165,38.3,73.5346,1.713,9586.7,1135.4627,35.7975,-114.7614,1.2347
8.151,3.7,84.3292,2.7152,2414.2,727.382,39.0875,-120.1827,1.4634
5.7684,13.3,65.1857,24.9529,34748.5,584.4654,35.0083,-114.643,1.2625
4.8227,41.6,10.9916,26.3468,18027.0,1232.5102,39.5093,-120.7063,3.2737
14.0141,41.2,132.4839,13.8072,24593.5,34.7672,33.8825,-114.4129,1.4215
7.776,4.0,107.0221,32.0606,5089.8,915.997,37.4192,-122.6448,2.3222
10.1561,34.3,131.2035,6.7379,12497.1,1198.4915,40.518,-122.9955,1.3074
2.2601,28.2,39.0952,30.4168,19998.2,50.2038,37.0369,-117.9706,4.9275
1.2325,29.3,56.3785,12.9649,18532.3,1178.087,33.202,-119.4009,1.1514
14.6457,16.0,23.2593,4.5335,35420.1,627.7629,41.7471,-123.1715,1.6981
5.0964,17.7,65.8729,22.1293,24228.5,1204.2931,41.2713,-120.3231,3.7305
9.8505,33.2,131.2813,3.7685,31893.7,365.2776,39.5014,-121.7054,4.9439
2.883,40.3,74.7978,9.2405,26028.5,794.4036,32.5414,-120.9053,4.1617
1.5553,49.0,41.4011,9.5268,18630.1,1141.3564,34.5265,-124.1686,3.4839
11.4063,44.3,98.8748,16.0003,28561.9,405.6706,35.626,-122.5526,1.6478
4.152,8.7,96.8405,31.0594,23578.7,1138.4783,38.1278,-118.8515,3.24
13.9864,7.8,108.1002,0.5924,7660.4,172.0671,34.115,-117.7853,1.939
2.3852,15.0,133.5177,24.4139,17665.3,401.1828,36.2635,-117.1447,4.7698
3.7968,13.4,11.7452,22.6154,4121.0,125.8352,34.0814,-121.3037,3.7864
12.2616,9.7,59.4812,23.0654,13658.1,842.3962,36.7077,-123.9465,4.8434
0.6103,16.3,99.75,24.7686,6701.3,1156.5925,37.8872,-120.0022,2.0668
6.398,21.2,19.7736,30.4716,18114.4,763.9333,35.7157,-121.0382,4.7522
12.7563,11.2,139.3436,29.8148,31206.0,258.1951,38.4581,-118.7243,1.8855
14.3076,26.3,81.1509,32.6429,10202.4,579.4399,32.6341,-119.3645,4.6518
14.4326,8.1,16.8473,23.7948,8835.4,1015.1978,35.8005,-114.572,2.7445
7.6459,45.8,113.4271,7.2784,29822.7,45.5846,37.6384,-117.2363,4.8635
11.9717,22.5,122.0927,19.5068,2222.9,1007.0538,40.6963,-119.313,2.7387
9.6011,23.0,61.7777,26.1215,7021.2,927.3111,41.6649,-115.2415,2.9946
10.3689,3.2,99.6646,3.9622,25029.5,408.1242,34.156,-119.8673,4.384
9.1632,42.7,86.6999,0.8791,260.5,1013.3697,41.7933,-122.4925,1.8011
12.1152,15.1,56.1596,33.7248,10542.6,838.0416,37.6794,-123.1753,1.5019
6.0188,41.9,42.4185,0.3693,35389.3,623.0297,37.3689,-123.4244,1.3121
2.2632,35.7,40.7996,6.6655,19725.6,1.7446,36.8946,-119.5349,0.8912
4.8316,12.9,2.7269,19.4253,26175.1,379.4916,34.0296,-122.0986,0.2454
1.7465,48.0,106.5506,2.4724,19649.7,274.1779,40.1801,-117.2857,3.1336
1.3594,11.7,23.1673,9.7113,5911.4,1084.9946,37.8665,-122.2084,2.0641
3.9236,36.2,20.9582,9.7093,34045.0,24.4833,37.3772,-114.6002,4.4928
14.102,40.6,96.1804,19.2419,28605.6,385.2855,39.4601,-114.6846,4.8929
2.4981,19.3,78.2568,24.7824,181.3,868.1002,40.428,-114.7463,0.506
11.2145,45.5,30.095,16.2375,1962.3,555.0129,38.2487,-123.2488,0.3015
7.2398,13.8,112.4243,28.9674,21640.7,736.8456,34.5461,-122.6565,3.9767
6.9739,19.1,84.8465,12.1217,595.3,1041.8218,39.9925,-122.8709,4.1092
4.8136,43.6,5.9906,21.4856,17508.2,258.1645,32.615,-114.6682,3.9695
2.9482,2.2,18.3613,9.7359,32630.7,834.627,39.1191,-119.1322,0.7881
13.4111,29.0,53.6967,2.7427,4202.5,561.0564,34.571,-119.5274,3.9307
4.3112,43.6,57.375,33.8809,18598.6,926.3997,36.018,-117.5982,2.6885
13.255,32.3,63.3314,3.2263,22697.8,462.5306,32.8121,-118.9165,4.0204
11.291,40.9,141.3507,5.7972,28677.0,212.4057,37.9392,-121.3335,0.928
11.6629,27.8,126.1276,6.0036,10234.1,225.9394,34.7001,-122.9161,1.1461
8.995,33.5,129.7617,2.2209,3256.8,227.2122,37.7069,-116.2821,3.8564
3.908,14.6,117.5826,15.583,33684.9,278.765,40.1091,-117.1262,0.8692
11.4632,11.0,83.6021,30.1752,17245.9,23.044,36.5427,-118.1774,1.062
8.7965,33.3,124.9457,4.9119,15648.4,235.8736,35.319,-120.0756,3.3469
1.0697,18.5,129.3515,5.9892,17127.7,1221.7025,37.3256,-119.0256,0.7392
3.886,21.3,36.1686,19.8855,9362.8,748.6302,33.0424,-123.0942,2.766
11.1206,14.7,41.7834,29.8334,15447.6,708.2129,35.4771,-117.9679,4.8186
6.1515,51.5,83.439,30.9077,2218.2,774.8816,35.31,-120.7452,0.6677
2.7051,7.2,4.0401,33.6419,17100.8,710.5163,38.4888,-118.9246,2.2067
10.3835,25.2,13.5245,7.8881,14993.6,1008.6032,34.6482,-124.3317,1.4009
12.9493,19.2,23.0838,33.9824,21666.4,643.7427,37.7896,-119.7168,1.6753
5.6464,44.6,112.2043,22.9117,9679.6,209.9872,37.2367,-116.7217,4.0528
14.3729,29.3,18.8264,8.103,19557.9,119.1356,36.1302,-122.3626,0.6883
4.3255,29.3,41.251,6.8578,13224.6,1111.1414,40.4323,-123.8432,4.8931
13.0863,25.1,96.7892,7.6878,7462.8,588.9255,40.8701,-115.2355,3.168
10.1419,38.0,123.348,9.7369,30278.7,396.3379,39.8246,-124.0831,1.9434
9.6519,22.3,97.4955,18.9362,29381.8,881.473,36.3873,-121.7601,1.4857
10.5085,36.5,76.4901,31.2531,19893.8,622.6478,35.6751,-118.2552,2.7638
4.9049,41.5,45.6962,31.9455,33894.7,1150.2947,39.8048,-118.85,2.5078
9.2122,47.7,111.3985,17.3724,1865.6,473.4135,39.8438,-119.6495,3.3348
9.1374,38.1,125.7534,24.2373,21566.5,861.3186,41.4018,-123.0603,0.5716
2.4464,17.8,121.3039,2.0783,33474.2,678.1736,39.4459,-116.0742,3.9496
7.8381,36.3,82.3025,27.1008,22091.2,1096.6011,34.3982,-115.6557,2.5463
4.3751,48.6,121.0071,21.3379,26300.2,704.217,37.3924,-120.1289,4.3523
2.7571,17.5,123.2461,6.8828,24419.6,44.2467,33.6406,-117.9297,0.6843
7.5033,23.5,140.001,26.3514,22160.1,732.9823,35.0395,-118.0502,3.6897
9.9513,13.4,29.4474,14.1086,5318.1,535.0641,36.9288,-123.8068,1.1081
11.1352,25.4,98.289,7.6284,31325.3,881.8699,38.6292,-120.6517,2.9383
1.1707,49.7,101.8397,25.4481,10973.6,630.5151,41.7924,-120.3435,1.1188
1.6185,32.6,70.5507,10.6961,9148.9,1059.9852,33.5284,-114.7134,1.4484
13.2322,4.6,93.3279,2.6357,15591.3,402.3058,41.7071,-116.8832,1.1686
2.5569,47.5,107.7242,28.2078,2400.5,257.9655,39.2249,-122.0712,2.0167
4.8199,20.6,49.5186,9.978,12994.5,6.6167,32.8205,-119.8567,4.1383
14.1571,45.6,115.5032,5.0105,1149.6,290.9815,37.975,-116.9881,4.9778
13.3108,40.7,45.3145,20.8352,5720.0,364.1799,33.0135,-117.9967,0.6136
14.6799,28.5,116.1543,5.5425,1045.7,272.3419,35.6742,-117.7136,1.3721
5.7388,29.0,70.9051,18.0652,27883.6,799.9656,39.4245,-119.915,2.5757
13.6401,29.8,116.8522,5.2972,19637.5,1127.4932,34.3287,-119.7475,4.9432
13.1526,32.9,85.9083,5.7109,20464.7,684.0023,34.748,-124.294,3.5277
2.0963,31.8,29.7157,32.3946,26721.5,549.8066,37.2933,-122.0218,2.9468
6.1967,26.3,79.271,19.9668,4408.1,726.5347,39.1741,-121.8621,0.8942
12.048,51.0,14.795,9.0023,34835.7,151.082,40.594,-119.4222,0.8594
2.6691,28.9,3.7496,17.6824,14983.1,571.6446,37.5219,-115.5183,2.5857
3.5288,33.0,125.4086,18.1673,26810.2,964.4533,35.3455,-115.1422,2.0925
3.9624,16.1,90.7796,22.4126,26927.2,94.5299,34.9554,-120.1554,2.2081
9.8775,6.2,36.1711,29.3076,32383.4,186.9089,41.4274,-120.1704,1.6139
14.9529,32.8,26.457,19.4922,33992.2,319.7105,33.7808,-117.3971,2.3879
2.0788,49.8,45.9137,4.6686,31890.8,431.8378,37.1545,-123.64,4.7717
8.5097,44.2,9.6192,27.0828,13131.9,1113.8016,39.7679,-120.9817,0.7823
10.2692,32.4,40.553,9.1379,4058.1,689.6402,36.436,-118.4612,1.839
12.236,26.6,42.764,0.9327,12978.1,225.9177,36.064,-122.853,1.6688
6.1602,3.9,69.9929,6.347,17951.8,632.2977,34.718,-121.3807,1.9634
13.9083,30.2,102.1862,14.1898,6.5,393.1936,36.3103,-119.597,1.7082
10.0113,23.6,132.9432,13.8606,28751.9,1078.7256,39.4876,-119.482,2.9657
2.15,51.9,87.3666,0.5792,10721.1,202.1745,37.4091,-118.6166,0.7429
13.2882,45.1,59.6571,22.0684,19144.3,1165.2465,37.2522,-119.5641,2.0155
3.3069,6.4,62.4866,22.4972,19693.2,544.271,34.9069,-123.8354,4.2806
4.1072,22.5,138.9946,23.6832,2954.7,142.9766,36.2908,-115.2724,4.3307
12.3484,36.0,21.1767,2.4177,33184.0,389.355,38.1487,-122.1059,4.114
2.3066,36.4,25.9228,23.9461,34316.9,625.3508,39.4748,-121.1525,1.461
12.4056,36.6,125.1682,13.8918,12309.0,952.3025,37.0525,-119.6635,4.8566
14.4524,39.9,72.4118,30.8011,23064.9,1091.4612,41.9365,-115.836,4.0608
2.2749,20.1,34.1867,4.9702,14302.6,141.3968,37.971,-117.5015,0.6652
13.8215,12.8,107.1102,3.852,32795.9,810.355,39.0143,-115.5532,1.5502
0.8265,3.1,24.9139,23.9177,26047.9,804.1482,39.3304,-121.8768,1.4101
7.939,10.6,121.888,33.8387,11337.0,549.4792,38.9404,-116.512,3.2949
11.3097,14.3,141.4622,15.6364,31038.0,1152.6878,39.2088,-115.2279,0.4607
10.0803,49.0,112.407,24.615,3469.0,100.5694,39.4681,-116.3268,4.5519
10.5794,21.2,116.3688,24.4666,6778.7,1088.849,36.31,-121.6168,3.7577
13.9289,46.5,5.702,33.3247,9938.0,636.7563,39.7459,-122.509,4.2903
4.6456,29.1,104.8395,32.9227,35632.5,394.2992,38.3451,-114.8372,0.3699
0.5261,43.0,51.7901,25.8182,33161.8,953.0585,34.8384,-117.5096,3.2749
12.9385,22.3,45.6665,14.3003,34341.3,493.1581,34.7923,-123.897,4.7987
0.6365,48.5,36.9734,16.1362,3640.6,487.034,36.4888,-119.3179,1.6715
2.3112,35.5,110.5699,10.7872,14188.7,1199.5318,32.7562,-115.804,1.049
5.0717,35.2,11.043,9.3935,33407.2,217.9955,37.2842,-123.6054,2.3626
4.6568,16.5,85.8396,13.9339,15158.6,1128.5634,37.9181,-114.558,1.1176
9.8556,6.3,30.3052,2.4774,25308.6,841.6094,37.8774,-118.0664,2.0668
2.841,30.2,84.8203,28.8757,7355.8,485.4884,32.7333,-121.5351,2.0567
2.5053,7.1,80.6403,14.8425,25969.9,627.2502,36.2973,-124.0825,2.8074
10.9543,43.5,50.5098,4.4137,25215.0,1155.1911,34.6849,-119.1276,2.5721
3.0096,26.3,138.8251,33.7575,31587.2,1034.9886,33.1778,-114.6851,4.9701
4.9705,46.2,96.4392,29.2501,17245.3,238.0221,36.5306,-120.7462,0.5321
13.1405,39.4,6.8193,5.1631,22886.8,236.0507,36.1769,-124.0082,4.0727
2.1285,22.8,109.9314,33.053,7881.9,323.1232,33.3711,-115.5428,4.1118
9.8676,24.8,107.1568,20.1136,15293.0,1227.9283,39.4328,-120.0745,4.9857
4.3274,23.4,78.1853,22.5289,33260.8,786.0464,34.3455,-121.8775,1.743
1.362,33.5,69.0111,6.0769,9699.2,211.0239,38.9492,-123.5272,0.5106
14.8781,50.3,89.2124,17.7932,31594.2,964.3896,40.3396,-115.0577,0.2738
3.8864,24.4,102.4753,24.5716,11862.0,244.9041,39.4722,-115.7735,2.5839
14.7021,5.9,29.356,31.9619,22540.0,856.8746,39.838,-118.6523,4.5645
10.0075,33.2,30.679,10.0365,26943.6,431.414,33.9774,-115.3554,4.9412
12.1082,23.1,99.5186,24.9355,188.7,951.9734,40.5909,-119.6848,1.4976
1.9161,9.0,27.1412,21.501,16478.4,106.0288,41.456,-114.7209,4.3346
5.4524,43.1,17.9365,15.3726,29344.5,822.0861,41.2129,-117.8441,1.539
4.8628,31.2,68.385,26.6569,18373.1,507.0168,38.2554,-119.2402,0.1769
13.9495,8.4,58.4415,28.6496,20048.0,119.6857,37.7031,-119.7263,4.9041
14.3552,31.0,100.9773,13.4964,11583.6,1240.2972,39.8286,-121.3571,1.8361
8.1832,36.9,96.9433,29.6692,22161.2,488.7947,33.2486,-119.5537,3.5283
8.0673,12.9,106.0089,4.4835,3210.1,510.8385,34.7875,-121.816,1.1938
14.7168,6.6,82.0541,15.0391,30828.6,53.9816,35.785,-117.6151,2.5055
10.2348,51.6,83.4612,20.6723,10968.3,443.2964,34.823,-123.2783,4.7875
14.3078,41.3,1.7384,13.8957,17927.9,343.448,40.099,-119.5246,0.7424
13.9567,34.8,80.0058,17.5534,29077.2,1080.6098,41.9226,-121.8926,4.4222
